Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,None
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,Gold
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,None
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,None
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,None
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,Gold
"Mitchell Ryan ""Mitch"" Whitmore",M,20,175,76.0,United States,USA,2010,None
"Mitchell Ryan ""Mitch"" Whitmore",M,24,175,76.0,United States,USA,2014,None
Ryan Whitney,M,26,193,100.0,United States,USA,2010,Silver
Tara Alice Whitten,F,32,166,67.0,Canada,CAN,2012,Bronze
Tara Alice Whitten,F,32,166,67.0,Canada,CAN,2012,None
Tara Alice Whitten,F,36,166,67.0,Canada,CAN,2016,None
Tara Alice Whitten,F,36,166,67.0,Canada,CAN,2016,None
Laura Whittle (Kenney-),F,31,175,69.0,Great Britain,GBR,2016,None
Lucinda Whitty,F,22,167,63.0,Australia,AUS,2012,Silver
Angela Patricia Whyte,F,36,170,62.0,Canada,CAN,2016,None
Annsert Whyte,M,28,188,86.0,Jamaica,JAM,2016,None
Rosemarie Whyte,F,25,174,65.0,Jamaica,JAM,2012,None
Rosemarie Whyte,F,25,174,65.0,Jamaica,JAM,2012,Bronze
Piotr Wiaderek,M,28,185,78.0,Poland,POL,2012,None
Johanna Maria Wiberg,F,28,184,78.0,Sweden,SWE,2012,None
Lars Wichert,M,25,186,73.0,Germany,GER,2012,None
Lars Wichert,M,29,186,73.0,Germany,GER,2016,None
Roman Wick,M,24,188,94.0,Switzerland,SUI,2010,None
Roman Wick,M,28,188,94.0,Switzerland,SUI,2014,None
Hayley Marie Wickenheiser,F,31,178,77.0,Canada,CAN,2010,Gold
Hayley Marie Wickenheiser,F,35,178,77.0,Canada,CAN,2014,Gold
Yanina Wickmayer,F,22,182,68.0,Belgium,BEL,2012,None
Yanina Wickmayer,F,26,182,68.0,Belgium,BEL,2016,None
Yanina Wickmayer,F,26,182,68.0,Belgium,BEL,2016,None
Lucy Mauritia Wicks,F,30,173,60.0,Great Britain,GBR,2012,None
Heidi Widmer,F,22,175,63.0,Canada,CAN,2014,None
Heidi Widmer,F,22,175,63.0,Canada,CAN,2014,None
Heidi Widmer,F,22,175,63.0,Canada,CAN,2014,None
Erica Elizabeth Wiebe,F,27,175,75.0,Canada,CAN,2016,Gold
Jordyn Marie Wieber,F,17,157,52.0,United States,USA,2012,None
Jordyn Marie Wieber,F,17,157,52.0,United States,USA,2012,Gold
Jordyn Marie Wieber,F,17,157,52.0,United States,USA,2012,None
Jordyn Marie Wieber,F,17,157,52.0,United States,USA,2012,None
Jordyn Marie Wieber,F,17,157,52.0,United States,USA,2012,None
Fabian Wiede,M,22,194,94.0,Germany,GER,2016,Bronze
Daniel Wiederkehr,M,27,183,73.0,Switzerland,SUI,2016,None
Natalie Wiegersma,F,22,172,66.0,New Zealand,NZL,2012,None
Natalie Wiegersma,F,22,172,66.0,New Zealand,NZL,2012,None
Patrick Wiencek,M,27,200,110.0,Germany,GER,2016,Bronze
Dorothea Wierer,F,23,160,57.0,Italy,ITA,2014,None
Dorothea Wierer,F,23,160,57.0,Italy,ITA,2014,Bronze
Dorothea Wierer,F,23,160,57.0,Italy,ITA,2014,None
Dorothea Wierer,F,23,160,57.0,Italy,ITA,2014,None
Dorothea Wierer,F,23,160,57.0,Italy,ITA,2014,None
Martin Wierig,M,25,202,124.0,Germany,GER,2012,None
Damian Matthias Armin Wierling,M,20,196,74.0,Germany,GER,2016,None
Damian Matthias Armin Wierling,M,20,196,74.0,Germany,GER,2016,None
Damian Matthias Armin Wierling,M,20,196,74.0,Germany,GER,2016,None
Damian Matthias Armin Wierling,M,20,196,74.0,Germany,GER,2016,None
Peter Noel Jan Wiersum,M,27,173,55.0,Netherlands,NED,2012,None
Peter Noel Jan Wiersum,M,31,173,55.0,Netherlands,NED,2016,Bronze
Anna Wierzbowska,F,25,184,80.0,Poland,POL,2016,None
Maria Wierzbowska,F,21,174,68.0,Poland,POL,2016,None
Bernd Wiesberger,M,30,188,86.0,Austria,AUT,2016,None
Pawe Wiesioek,M,24,190,90.0,Poland,POL,2016,None
Tim Wiesktter,M,33,191,89.0,Germany,GER,2012,None
Serafin Wiestner,M,23,185,80.0,Switzerland,SUI,2014,None
Serafin Wiestner,M,23,185,80.0,Switzerland,SUI,2014,None
Serafin Wiestner,M,23,185,80.0,Switzerland,SUI,2014,None
Agnieszka Jadwiga Wieszczek-Kordus,F,33,175,69.0,Poland,POL,2016,None
Tone Wieten,M,22,201,102.0,Netherlands,NED,2016,Bronze
Bradley Marc Wiggins,M,32,190,82.0,Great Britain,GBR,2012,None
Bradley Marc Wiggins,M,32,190,82.0,Great Britain,GBR,2012,Gold
Bradley Marc Wiggins,M,36,190,82.0,Great Britain,GBR,2016,Gold
Lisa Therese Hegertun Wiik,F,30,175,68.0,Norway,NOR,2010,None
Muhammad Hanif Wijaya,M,19,171,70.0,Indonesia,INA,2016,None
Muhammad Hanif Wijaya,M,19,171,70.0,Indonesia,INA,2016,None
Emma Christina Wikn,F,24,167,60.0,Sweden,SWE,2014,None
Emma Christina Wikn,F,24,167,60.0,Sweden,SWE,2014,None
Emma Christina Wikn,F,24,167,60.0,Sweden,SWE,2014,None
Emma Christina Wikn,F,24,167,60.0,Sweden,SWE,2014,Gold
Emelie Sara Marianne Wikstrm,F,21,174,66.0,Sweden,SWE,2014,None
Krista Ursula Wikstrm (Tuutti-),F,36,166,55.0,Finland,FIN,2016,None
Mateusz Wilangowski,M,24,195,89.0,Poland,POL,2016,None
Chloe Elizabeth Wilcox,F,25,172,62.0,Great Britain,GBR,2012,None
Kirsten Carlijn Wild,F,29,178,78.0,Netherlands,NED,2012,None
Kirsten Carlijn Wild,F,29,178,78.0,Netherlands,NED,2012,None
Kirsten Carlijn Wild,F,33,178,78.0,Netherlands,NED,2016,None
Ruedi Wild,M,30,187,72.0,Switzerland,SUI,2012,None
"Victor Ivan ""Vic"" Wild",M,27,179,82.0,Russia,RUS,2014,Gold
"Victor Ivan ""Vic"" Wild",M,27,179,82.0,Russia,RUS,2014,Gold
Cline Wilde,F,22,173,63.0,Germany,GER,2012,None
Aschwin Wildeboer Faber,M,26,185,79.0,Spain,ESP,2012,None
Aschwin Wildeboer Faber,M,26,185,79.0,Spain,ESP,2012,None
Jacqueline Wiles,F,21,170,70.0,United States,USA,2014,None
"Katarina ""Kati"" Wilhelm",F,33,173,60.0,Germany,GER,2010,None
"Katarina ""Kati"" Wilhelm",F,33,173,60.0,Germany,GER,2010,None
"Katarina ""Kati"" Wilhelm",F,33,173,60.0,Germany,GER,2010,None
"Katarina ""Kati"" Wilhelm",F,33,173,60.0,Germany,GER,2010,None
"Katarina ""Kati"" Wilhelm",F,33,173,60.0,Germany,GER,2010,Bronze
Toni Paul Wilhelm,M,29,182,76.0,Germany,GER,2012,None
Toni Paul Wilhelm,M,33,182,76.0,Germany,GER,2016,None
Tinne Eva Caroline Wilhelmsson-Silfvn,F,45,167,60.0,Sweden,SWE,2012,None
Tinne Eva Caroline Wilhelmsson-Silfvn,F,45,167,60.0,Sweden,SWE,2012,None
Tinne Eva Caroline Wilhelmsson-Silfvn,F,49,167,60.0,Sweden,SWE,2016,None
Tinne Eva Caroline Wilhelmsson-Silfvn,F,49,167,60.0,Sweden,SWE,2016,None
Jordan Wilimovsky,M,22,175,68.0,United States,USA,2016,None
Jordan Wilimovsky,M,22,175,68.0,United States,USA,2016,None
Katarzyna Maria Wilk,F,20,178,64.0,Poland,POL,2012,None
Katarzyna Maria Wilk,F,20,178,64.0,Poland,POL,2012,None
Katarzyna Maria Wilk,F,24,178,64.0,Poland,POL,2016,None
Katarzyna Maria Wilk,F,24,178,64.0,Poland,POL,2016,None
Kristof Wilke,M,27,190,87.0,Germany,GER,2012,Gold
Hannah Lilian Wilkinson,F,20,177,72.0,New Zealand,NZL,2012,None
Hannah Lilian Wilkinson,F,24,177,72.0,New Zealand,NZL,2016,None
Julia Rose Wilkinson,F,25,178,70.0,Canada,CAN,2012,None
Julia Rose Wilkinson,F,25,178,70.0,Canada,CAN,2012,None
Julia Rose Wilkinson,F,25,178,70.0,Canada,CAN,2012,None
Julia Rose Wilkinson,F,25,178,70.0,Canada,CAN,2012,None
Lauren Wilkinson,F,22,180,75.0,Canada,CAN,2012,Silver
Lauren Wilkinson,F,26,180,75.0,Canada,CAN,2016,None
Michael Wilkinson,M,26,188,86.0,Canada,CAN,2012,None
Rhian Emilie Wilkinson,F,30,166,66.0,Canada,CAN,2012,Bronze
Rhian Emilie Wilkinson,F,34,166,66.0,Canada,CAN,2016,Bronze
Daniel Willcox,M,26,179,72.0,New Zealand,NZL,2016,None
Anna Willcox-Silfverberg,F,21,170,60.0,New Zealand,NZL,2014,None
Elisabeth Willeboordse,F,33,169,63.0,Netherlands,NED,2012,None
Eva Willemarck,F,25,172,70.0,Belgium,BEL,2010,None
Elfje Willemsen,F,25,174,78.0,Belgium,BEL,2010,None
Elfje Willemsen,F,29,174,78.0,Belgium,BEL,2014,None
Marc Willers,M,26,185,81.0,New Zealand,NZL,2012,None
James Willett,M,20,186,88.0,Australia,AUS,2016,None
Doris Eva Willette,F,24,157,60.0,United States,USA,2012,None
Chlo Willhelm,F,23,168,53.0,France,FRA,2012,None
William de Asevedo Furtado,M,21,176,65.0,Brazil,BRA,2016,Gold
Amy Joy Williams,F,27,173,60.0,Great Britain,GBR,2010,Gold
Charity Williams,F,19,162,68.0,Canada,CAN,2016,Bronze
Chrishuna Williams,F,23,160,55.0,United States,USA,2016,None
Christania Williams,F,21,165,63.0,Jamaica,JAM,2016,None
Christania Williams,F,21,165,63.0,Jamaica,JAM,2016,Silver
Ciaran Williams,M,24,183,81.0,Great Britain,GBR,2012,None
Conrad Williams,M,30,182,75.0,Great Britain,GBR,2012,None
Conrad Williams,M,30,182,75.0,Great Britain,GBR,2012,None
Courtney Carl Williams,M,21,183,82.0,Saint Vincent and the Grenadines,VIN,2012,None
Daniel David J. Williams,M,23,177,73.0,Great Britain,GBR,2012,None
Davina Williams,F,28,170,56.0,Australia,AUS,2014,None
Delano Livingston Williams,M,22,180,73.0,Great Britain,GBR,2016,None
Deron Michael Williams,M,28,191,95.0,United States,USA,2012,Gold
Fara Tanya Franki Williams Merrett,F,28,164,61.0,Great Britain,GBR,2012,None
Helema Williams,F,20,168,79.0,Cook Islands,COK,2012,None
Isadora Marie Williams,F,17,156,47.0,Brazil,BRA,2014,None
James Leighman Williams,M,26,188,75.0,United States,USA,2012,None
James Leighman Williams,M,26,188,75.0,United States,USA,2012,None
Jesse Daniel Williams,M,28,184,80.0,United States,USA,2012,None
Jodie Alicia Williams,F,22,174,60.0,Great Britain,GBR,2016,None
Kendell Williams,F,21,178,67.0,United States,USA,2016,None
"Kimberly ""Kimmie"" Williams",F,23,178,62.0,Jamaica,JAM,2012,None
"Kimberly ""Kimmie"" Williams",F,27,178,62.0,Jamaica,JAM,2016,None
Lauryn Chenet Williams,F,28,160,67.0,United States,USA,2012,Gold
Lauryn Chenet Williams,F,30,160,67.0,United States-1,USA,2014,Silver
Lincoln Alexander Williams,M,18,200,104.0,Australia,AUS,2012,None
Lydia Grace Yilkari Williams,F,28,175,65.0,Australia,AUS,2016,None
Madeleine Williams,F,26,163,55.0,Canada,CAN,2010,None
Madeleine Williams,F,26,163,55.0,Canada,CAN,2010,None
Madeleine Williams,F,26,163,55.0,Canada,CAN,2010,None
Madeleine Williams,F,26,163,55.0,Canada,CAN,2010,None
Mariah Williams,F,21,168,66.0,Australia,AUS,2016,None
"Matthew ""Matt"" Williams",M,27,178,72.0,Australia,AUS,2012,None
"Matthew ""Matt"" Williams",M,27,178,72.0,Australia,AUS,2012,None
"Matthew ""Matt"" Williams",M,31,178,72.0,Australia,AUS,2016,None
"Matthew ""Matt"" Williams",M,31,178,72.0,Australia,AUS,2016,None
Michelle Williams (-Toro),F,25,175,67.0,Canada,CAN,2016,None
Michelle Williams (-Toro),F,25,175,67.0,Canada,CAN,2016,Bronze
Niall Williams,F,28,173,74.0,New Zealand,NZL,2016,Silver
Paul Williams,M,26,191,85.0,Grenada,GRN,2012,None
Rachel Louise Williams,F,24,169,68.0,Great Britain,GBR,2012,None
Rhys Williams,M,28,185,73.0,Great Britain,GBR,2012,None
"Robert ""Rob"" Williams",M,27,185,75.0,Great Britain,GBR,2012,Silver
Serena Jamika Williams,F,30,175,70.0,United States,USA,2012,Gold
Serena Jamika Williams,F,30,175,70.0,United States-1,USA,2012,Gold
Serena Jamika Williams,F,34,175,70.0,United States,USA,2016,None
Serena Jamika Williams,F,34,175,70.0,United States-1,USA,2016,None
Sharni Williams,F,28,167,79.0,Australia,AUS,2016,Gold
Shericka Nicola Williams,F,26,170,64.0,Jamaica,JAM,2012,Bronze
Shermaine Williams,F,22,176,65.0,Jamaica,JAM,2012,None
Shermaine Williams,F,26,176,65.0,Jamaica,JAM,2016,None
"Sonny William ""Sonny Bill"" Williams",M,31,194,106.0,New Zealand,NZL,2016,None
Sophie Williams,F,21,162,60.0,Great Britain,GBR,2012,None
Tameka Williams,F,26,165,59.0,Saint Kitts and Nevis,SKN,2016,None
Toni-Ann Natasha Williams,F,20,155,52.0,Jamaica,JAM,2016,None
Toni-Ann Natasha Williams,F,20,155,52.0,Jamaica,JAM,2016,None
Toni-Ann Natasha Williams,F,20,155,52.0,Jamaica,JAM,2016,None
Toni-Ann Natasha Williams,F,20,155,52.0,Jamaica,JAM,2016,None
Tyson Williams,M,23,190,90.0,New Zealand,NZL,2012,None
Venus Ebony Starr Williams,F,32,185,75.0,United States,USA,2012,None
Venus Ebony Starr Williams,F,32,185,75.0,United States-1,USA,2012,Gold
Venus Ebony Starr Williams,F,36,185,75.0,United States,USA,2016,None
Venus Ebony Starr Williams,F,36,185,75.0,United States-1,USA,2016,Silver
Venus Ebony Starr Williams,F,36,185,75.0,United States-1,USA,2016,None
"Zachary ""Zac"" Williams",M,21,180,89.0,New Zealand,NZL,2016,None
Novlene Hilaire Williams-Mills,F,30,168,57.0,Jamaica,JAM,2012,None
Novlene Hilaire Williams-Mills,F,30,168,57.0,Jamaica,JAM,2012,Bronze
Novlene Hilaire Williams-Mills,F,34,168,57.0,Jamaica,JAM,2016,Silver
Alison Jane Williamson (-Conaghan),F,40,170,73.0,Great Britain,GBR,2012,None
Alison Jane Williamson (-Conaghan),F,40,170,73.0,Great Britain,GBR,2012,None
Shane Williamson,M,18,176,67.0,Japan,JPN,2014,None
Andrew Willis,M,21,188,85.0,Great Britain,GBR,2012,None
Andrew Willis,M,25,188,85.0,Great Britain,GBR,2016,None
"Robert ""Bob"" Willis",M,25,193,80.0,United States,USA,2012,None
"Nicholas Ian ""Nick"" Willis",M,29,183,68.0,New Zealand,NZL,2012,None
"Nicholas Ian ""Nick"" Willis",M,33,183,68.0,New Zealand,NZL,2016,Bronze
Benita Jaye Willis-Johnson,F,33,166,50.0,Australia,AUS,2012,None
Aimee Willmott,F,19,171,66.0,Great Britain,GBR,2012,None
Aimee Willmott,F,23,171,66.0,Great Britain,GBR,2016,None
Aimee Willmott,F,23,171,66.0,Great Britain,GBR,2016,None
Sam Willoughby,M,20,173,87.0,Australia,AUS,2012,Silver
Sam Willoughby,M,24,173,87.0,Australia,AUS,2016,None
"Alan James ""Al"" Wills",M,30,179,84.0,Great Britain,GBR,2012,None
"Alan James ""Al"" Wills",M,30,179,84.0,Great Britain,GBR,2012,None
Aje Wilson,F,22,173,61.0,United States,USA,2016,None
Alastair Wilson,M,28,187,86.0,Great Britain,GBR,2012,None
Alex Wilson,M,21,182,78.0,Switzerland,SUI,2012,None
"Rebekah ""Bex"" Wilson",F,22,158,66.0,Great Britain,GBR,2014,None
Bradley Wilson,M,21,178,75.0,United States,USA,2014,None
Bryon Wilson,M,21,178,73.0,United States,USA,2010,Bronze
Hannah Jane Arnett Wilson,F,23,174,65.0,Hong Kong,HKG,2012,None
Hannah Jane Arnett Wilson,F,23,174,65.0,Hong Kong,HKG,2012,None
Jason Wilson,M,25,175,73.0,Barbados,BAR,2016,None
"Jennifer ""Jenny"" Wilson",F,33,167,62.0,South Africa,RSA,2012,None
"Madison ""Madi"" Wilson",F,22,179,61.0,Australia,AUS,2016,Gold
"Madison ""Madi"" Wilson",F,22,179,61.0,Australia,AUS,2016,None
"Madison ""Madi"" Wilson",F,22,179,61.0,Australia,AUS,2016,Silver
Melanie Kate Wilson,F,28,184,75.0,Great Britain,GBR,2012,None
Melanie Kate Wilson,F,32,184,75.0,Great Britain,GBR,2016,Silver
"Nicholas ""Nick"" Wilson",M,21,180,81.0,New Zealand,NZL,2012,None
"Nicholas ""Nick"" Wilson",M,25,180,81.0,New Zealand,NZL,2016,None
Nickiesha Wilson,F,25,174,66.0,Jamaica,JAM,2012,None
Nickiesha Wilson,F,30,174,66.0,Jamaica,JAM,2016,None
Nicola Wilson,F,35,177,64.0,Great Britain,GBR,2012,None
Nicola Wilson,F,35,177,64.0,Great Britain,GBR,2012,Silver
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,None
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,None
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,None
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,None
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,Bronze
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,None
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,None
Peter Robert Russell Wilson,M,25,198,90.0,Great Britain,GBR,2012,Gold
Amy Alexandra Wilson-Hardy,F,24,167,69.0,Great Britain,GBR,2016,None
Spencer James W. Wilton,M,43,183,83.0,Great Britain,GBR,2016,None
Spencer James W. Wilton,M,43,183,83.0,Great Britain,GBR,2016,Silver
Felix Wimberger,M,26,190,92.0,Germany,GER,2016,None
Pernilla Margareta Stephanie Winberg,F,20,165,63.0,Sweden,SWE,2010,None
Pernilla Margareta Stephanie Winberg,F,24,165,63.0,Sweden,SWE,2014,None
Elsie Windes,F,27,178,70.0,United States,USA,2012,Gold
Dominik Windisch,M,24,180,70.0,Italy,ITA,2014,None
Dominik Windisch,M,24,180,70.0,Italy,ITA,2014,Bronze
Dominik Windisch,M,24,180,70.0,Italy,ITA,2014,None
Dominik Windisch,M,24,180,70.0,Italy,ITA,2014,None
Dominik Windisch,M,24,180,70.0,Italy,ITA,2014,None
Dominik Windisch,M,24,180,70.0,Italy,ITA,2014,None
Markus Windisch,M,25,185,74.0,Italy,ITA,2010,None
Markus Windisch,M,25,185,74.0,Italy,ITA,2010,None
Markus Windisch,M,25,185,74.0,Italy,ITA,2010,None
Markus Windisch,M,25,185,74.0,Italy,ITA,2010,None
Markus Windisch,M,29,185,74.0,Italy,ITA,2014,None
Markus Windisch,M,29,185,74.0,Italy,ITA,2014,None
Markus Windisch,M,29,185,74.0,Italy,ITA,2014,None
Veronika Windisch,F,27,162,56.0,Austria,AUT,2010,None
Veronika Windisch,F,27,162,56.0,Austria,AUT,2010,None
Veronika Windisch,F,31,162,56.0,Austria,AUT,2014,None
Veronika Windisch,F,31,162,56.0,Austria,AUT,2014,None
Veronika Windisch,F,31,162,56.0,Austria,AUT,2014,None
Bigna Windmller,F,22,167,51.0,Switzerland,SUI,2014,None
Charlotte Wingfield,F,21,173,69.0,Malta,MLT,2016,None
Jenly Tego Wini,F,29,165,58.0,Solomon Islands,SOL,2012,None
Jenly Tego Wini,F,33,165,58.0,Solomon Islands,SOL,2016,None
Micha Winiarski,M,28,200,94.0,Poland,POL,2012,None
Rudy Winkler,M,21,188,109.0,United States,USA,2016,None
"Angela ""Angie"" Winstanley-Smith",F,26,179,66.0,Great Britain,GBR,2012,None
"Christopher ""Chris"" Winter",M,30,188,75.0,Canada,CAN,2016,None
"Frdric ""Fred"" Winters",M,33,195,98.0,Canada,CAN,2016,None
Sara Winther,F,30,164,67.0,New Zealand,NZL,2012,None
Kasper Winther Jrgensen,M,27,182,73.0,Denmark,DEN,2012,Bronze
Kasper Winther Jrgensen,M,31,182,73.0,Denmark,DEN,2016,Silver
Johannes Wipplinger,M,31,188,109.0,Austria,AUT,2010,None
Barbara Wirth,F,24,170,67.0,Germany,GER,2014,None
Barbara Wirth,F,24,170,67.0,Germany,GER,2014,None
Anke Wischnewski (-Grlitzer),F,32,178,77.0,Germany,GER,2010,None
Anke Wischnewski (-Grlitzer),F,36,178,77.0,Germany,GER,2014,None
David Wise,M,23,183,84.0,United States,USA,2014,Gold
Toea Wisil,F,24,168,63.0,Papua New Guinea,PNG,2012,None
Toea Wisil,F,28,168,63.0,Papua New Guinea,PNG,2016,None
Adam Winiewski,M,35,193,93.0,Poland,POL,2016,None
Alain Wiss,M,21,180,73.0,Switzerland,SUI,2012,None
Stefan Withalm,M,30,181,100.0,Austria,AUT,2014,None
Jill Witmer,F,24,158,52.0,United States,USA,2016,None
Matthias Witthaus,M,29,172,70.0,Germany,GER,2012,Gold
Markus Wittner,M,36,174,84.0,Austria,AUT,2010,None
Anita Wodarczyk,F,26,178,95.0,Poland,POL,2012,Silver
Anita Wodarczyk,F,30,178,95.0,Poland,POL,2016,Gold
Maja Martyna Woszczowska,F,32,170,54.0,Poland,POL,2016,Silver
Natasha Wodak,F,34,160,47.0,Canada,CAN,2016,None
Eric Woelfl,M,27,193,69.0,Canada,CAN,2016,None
Charlene Woitha,F,22,178,77.0,Germany,GER,2016,None
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,30,170,62.0,Poland,POL,2010,None
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,30,170,62.0,Poland,POL,2010,None
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,30,170,62.0,Poland,POL,2010,Bronze
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,34,170,62.0,Poland,POL,2014,None
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,34,170,62.0,Poland,POL,2014,None
Katarzyna Wjcicka-Bachleda-Curu (-Trzebunia),F,34,170,62.0,Poland,POL,2014,Silver
Patrick Wojcicki,M,20,179,69.0,Germany,GER,2012,None
Pawe Wojciechowski,M,23,190,85.0,Poland,POL,2012,None
Pawe Wojciechowski,M,27,190,85.0,Poland,POL,2016,None
Katarzyna Wjcik,F,29,165,57.0,Poland,POL,2012,None
Wojciech Wojdak,M,21,186,84.0,Poland,POL,2016,None
Wojciech Wojdak,M,21,186,84.0,Poland,POL,2016,None
Janusz Wojnarowicz,M,32,199,170.0,Poland,POL,2012,None
Ewelina Wojnarowska,F,29,171,72.0,Poland,POL,2016,None
Magorzata Wojtkowiak,F,30,169,65.0,Poland,POL,2012,None
Magorzata Wojtkowiak,F,30,169,65.0,Poland,POL,2012,None
Natalia Wojtusciszyn,F,21,165,63.0,Poland,POL,2014,None
Natalia Wojtusciszyn,F,21,165,63.0,Poland,POL,2014,None
Magorzata Wojtyra,F,22,176,70.0,Poland,POL,2012,None
Dawit Wolde Arega,M,21,180,64.0,Ethiopia,ETH,2012,None
Dawit Wolde Arega,M,25,180,64.0,Ethiopia,ETH,2016,None
Alexander Wolf,M,31,191,90.0,Germany,GER,2010,None
Christine Wolf,F,27,172,63.0,Austria,AUT,2016,None
Jenny Wolf (-Lotze),F,31,172,75.0,Germany,GER,2010,Silver
Jenny Wolf (-Lotze),F,31,172,75.0,Germany,GER,2010,None
Jenny Wolf (-Lotze),F,35,172,75.0,Germany,GER,2014,None
Jenny Wolf (-Lotze),F,35,172,75.0,Germany,GER,2014,None
Michael Wolf,M,29,177,80.0,Germany,GER,2010,None
Philipp Wolf,M,23,196,96.0,Germany,GER,2016,None
Andreas Wolff,M,25,198,110.0,Germany,GER,2016,Bronze
Martin Wolfram,M,20,164,55.0,Germany,GER,2012,None
Martin Wolfram,M,24,164,55.0,Germany,GER,2016,None
Heide Wollert,F,30,170,72.0,Germany,GER,2012,None
Cecilia Wollmann,F,18,164,60.0,Bermuda,BER,2016,None
Won Jeong-Sik,M,21,163,72.0,South Korea,KOR,2012,None
Won Jeong-Sik,M,25,163,72.0,South Korea,KOR,2016,None
Won Wu-Yeong,M,30,182,76.0,South Korea,KOR,2012,None
Won Wu-Yeong,M,30,182,76.0,South Korea,KOR,2012,Gold
Won Young-Jun,M,18,187,83.0,South Korea,KOR,2016,None
Won Yun-Jong,M,28,182,107.0,South Korea-1,KOR,2014,None
Won Yun-Jong,M,28,182,107.0,South Korea-1,KOR,2014,None
"Hiu Ying ""Angel"" Wong",F,25,153,50.0,Hong Kong,HKG,2012,None
"Hiu Ying ""Angel"" Wong",F,25,153,50.0,Hong Kong,HKG,2012,None
"Hiu Ying ""Angel"" Wong",F,25,153,50.0,Hong Kong,HKG,2012,None
"Hiu Ying ""Angel"" Wong",F,25,153,50.0,Hong Kong,HKG,2012,None
"Hiu Ying ""Angel"" Wong",F,25,153,50.0,Hong Kong,HKG,2012,None
Chun Ting Wong,M,24,170,70.0,Hong Kong,HKG,2016,None
Chun Ting Wong,M,24,170,70.0,Hong Kong,HKG,2016,None
"Zi Liang ""Derek"" Wong",M,23,176,69.0,Singapore,SGP,2012,None
"Zi Liang ""Derek"" Wong",M,27,176,69.0,Singapore,SGP,2016,None
"Kar Mun ""Helena"" Wong",F,24,158,53.0,Singapore,SGP,2012,None
Wong Isheau,F,27,179,70.0,Chinese Taipei,TPE,2016,None
"Wan Yiu ""Jamie"" Wong",F,25,164,54.0,Hong Kong,HKG,2012,None
"Guanjie ""Johnathan"" Wong",M,23,172,67.0,Malaysia,MAS,2016,None
"Guanjie ""Johnathan"" Wong",M,23,172,67.0,Malaysia,MAS,2016,None
Wong Kam Po,M,39,173,65.0,Hong Kong,HKG,2012,None
"Wing Ki ""Vincent"" Wong",M,22,182,76.0,Hong Kong,HKG,2012,None
Panipak Wongpattanakit,F,18,173,49.0,Thailand,THA,2016,Bronze
Woo Ha-Ram,M,18,168,58.0,South Korea,KOR,2016,None
Woo Ha-Ram,M,18,168,58.0,South Korea,KOR,2016,None
Rose-Kaying Woo,F,16,145,46.0,Canada,CAN,2016,None
Rose-Kaying Woo,F,16,145,46.0,Canada,CAN,2016,None
Rose-Kaying Woo,F,16,145,46.0,Canada,CAN,2016,None
Rose-Kaying Woo,F,16,145,46.0,Canada,CAN,2016,None
Woo Sang-Hyeok,M,20,187,70.0,South Korea,KOR,2016,None
Jordan Wood,M,22,182,78.0,Australia,AUS,2016,None
Jordan Wood,M,22,182,78.0,Australia,AUS,2016,None
Kelly Wood (-Schafer),F,28,154,58.0,Great Britain,GBR,2010,None
"Nicholas Lloyd ""Nick"" Woodbridge",M,26,188,75.0,Great Britain,GBR,2012,None
Portia Woodman,F,25,169,74.0,New Zealand,NZL,2016,Silver
Chloe Woodruff,F,29,158,51.0,United States,USA,2016,None
Gavin Woods,M,34,199,95.0,Australia,AUS,2012,None
James Woods,M,24,168,67.0,Great Britain,GBR,2014,None
"Michael ""Mike"" Woods",M,29,175,63.0,Canada,CAN,2016,None
"Nicholas ""Nic"" Woods",M,20,180,90.0,New Zealand,NZL,2016,None
Claire Woods-Tallent,F,31,163,50.0,Australia,AUS,2012,None
Freddie Woodward,M,21,178,75.0,Great Britain,GBR,2016,None
Woon Khe Wei,F,27,174,63.0,Malaysia,MAS,2016,None
Tessa Worley,F,20,157,57.0,France,FRA,2010,None
Anna Wrner,F,20,176,76.0,Germany,GER,2010,None
Anna Wrner,F,24,176,76.0,Germany,GER,2014,None
"Beatrix ""Trixi"" Worrack",F,30,159,50.0,Germany,GER,2012,None
